,EmployeeNumber,Age,Tenure,Turnover,HourlyRate,HoursWeekly,CompensationType,AnnualSalary,DrivingCommuterDistance,JobRoleArea,Gender,MaritalStatus,NumCompaniesPreviouslyWorked,AnnualProfessionalDevHrs,PaycheckMethod,TextMessageOptIn
5838,5839,43,8,No,66.93,40,Salary,139214.4,28.0,Laboratory,Female,Divorced,4.219985164776942,14.9435790506562,Mail Check,Yes
5839,5840,56,5,No,71.42,40,Salary,148553.6,57.0,Sales,Female,Married,2.0,9.0,Mail Check,Yes
5840,5841,39,3,No,90.83,40,Salary,288926.4,88.0,Sales,Female,Married,4.219985164776942,24.0,Mail Check,Yes
5841,5842,53,5,No,39.9,40,Salary,82992.0,57.73669908466819,Human Resources,Female,Single,8.0,14.9435790506562,Mail Check,Yes
5842,5843,58,15,Yes,80.65,40,Salary,167752.0,57.73669908466819,Human Resources,Male,Single,3.0,5.0,Mail Check,
5843,5844,38,9,Yes,74.38,40,Salary,154710.4,44.0,Manufacturing,Female,Married,4.0,14.9435790506562,Mail Check,Yes
5844,5845,55,12,Yes,76.53,40,Salary,159282.4,57.7366990846682,Sales,Female,Married,4.219985164776942,19.0,Direct Deposit,Yes
5845,5846,50,5,No,33.24,40,Salary,69139.2,53.0,Research,Female,Divorced,4.0,6.0,Mail Check,
5846,5847,38,5,Yes,27.01,40,Salary,56280.8,58.0,Human Resources,Male,Divorced,4.0,9.0,Mail Check,Yes
5847,5848,38,4,Yes,27.8,40,Salary,57824.0,71.0,Sales,Male,Single,6.0,18.0,Mail Check,Yes
5848,5849,36,9,Yes,82.51,40,Salary,171620.8,69.0,Marketing,Female,Divorced,4.0,13.0,Direct Deposit,Yes
5849,5850,55,6,Yes,52.4,40,Salary,108992.0,32.0,Healthcare,Male,Divorced,8.0,21.0,Mail Check,Yes
5850,5851,54,20,No,37.85,40,Salary,78728.0,41.0,Information Technology,Male,Single,3.0,11.0,Mail Check,Yes
5851,5852,24,1,No,21.85,40,Salary,45448.0,57.73669908466819,Sales,Male,Single,2.0,19.0,Direct Deposit,Yes
5852,5853,36,4,Yes,48.16,40,Salary,100172.8,37.0,Healthcare,Male,Married,1.0,6.0,Mail Check,Yes
5853,5854,37,9,Yes,39.9,40,Salary,82992.0,92.0,Healthcare,Female,Married,4.0,8.0,Mail Check,Yes
5854,5855,50,7,Yes,74.33,40,Salary,154315.2,28.0,Sales,Female,Married,5.0,6.0,Mail Check,Yes
5855,5856,61,9,No,61.28,40,Salary,127462.4,57.7366990846682,Sales,Male,Married,3.0,14.9435790506562,Mail Check,Yes
5856,5857,58,12,Yes,40.59,40,Salary,84427.2,44.0,Human Resources,Male,Single,7.0,9.0,Mail Check,Yes
5857,5858,51,12,Yes,60.04,40,Salary,124883.2,57.73669908466819,Manufacturing,Male,Divorced,4.0,25.0,Mail Check,Yes
5858,5859,25,3,Yes,22.0,40,Salary,45760.0,69.0,Information Technology,Female,Single,2.0,21.0,Mail Check,Yes
5859,5860,53,18,No,60.11,40,Salary,125028.8,43.0,Marketing,Female,Married,9.0,6.0,Direct Deposit,Yes
5860,5861,39,4,No,28.22,40,Salary,58697.6,88.0,Human Resources,Female,Divorced,3.0,14.9435790506562,Mail Check,Yes
5861,5862,55,9,Yes,97.78,40,Salary,203382.4,47.0,Marketing,Male,Single,6.0,17.0,Direct Deposit,No
5862,5863,39,2,Yes,59.58,40,Salary,123926.4,57.73669908466819,Sales,Female,Single,7.0,5.0,Mail Check,
5863,5864,48,19,Yes,50.92,40,Salary,105913.6,57.73669908466819,Sales,Male,Single,7.0,12.0,Mail Check,
5864,5865,59,8,No,43.42,40,Salary,90313.6,57.7366990846682,Research,Male,Divorced,4.219985164776942,23.0,Direct Deposit,Yes
5865,5866,54,18,No,52.58,40,Salary,109366.4,62.0,Research,Female,Single,4.0,14.9435790506562,Direct Deposit,
5866,5867,35,4,Yes,27.75,40,Salary,57720.0,38.0,Marketing,Female,Divorced,5.0,10.0,Direct Deposit,Yes
5867,5868,49,20,Yes,75.03,40,Salary,156062.4,73.0,Research,Female,Married,1.0,18.0,Direct Deposit,Yes
5868,5869,38,9,No,25.96,40,Salary,53996.8,23.0,Healthcare,Female,Single,5.0,15.0,Mail Check,Yes
5869,5870,47,5,No,50.89,40,Salary,105851.2,85.0,Manufacturing,Female,Divorced,1.0,14.9435790506562,Mail Check,Yes
5870,5871,44,19,Yes,33.96,40,Salary,41516.8,90.0,Research,Female,Single,5.0,14.9435790506562,Mail Check,Yes
5871,5872,50,13,No,56.05,40,Salary,116584.0,84.0,Research,Female,Divorced,4.219985164776942,6.0,Mail Check,Yes
5872,5873,58,18,No,33.99,40,Salary,41579.2,57.73669908466819,Human Resources,Female,Divorced,8.0,24.0,Mail Check,
5873,5874,35,1,No,27.12,40,Salary,56409.6,37.0,Sales,Male,Married,1.0,10.0,Mail Check,Yes
5874,5875,33,5,Yes,22.99,40,Salary,47833.2,89.0,Manufacturing,Female,Divorced,1.0,7.0,Mail Check,Yes
5875,5876,51,7,Yes,86.38,40,Salary,179670.4,57.73669908466819,Laboratory,Male,Divorced,4.0,10.0,Mail Check,Yes
5876,5877,56,14,Yes,94.91,40,Salary,337412.8,77.0,Research,Female,Single,1.0,21.0,Mail Check,
5877,5878,54,20,No,61.06,40,Salary,127004.8,57.73669908466819,Human Resources,Male,Single,2.0,23.0,Mail Check,
5878,5879,51,11,Yes,75.47,40,Salary,156977.6,91.0,Sales,Male,Divorced,3.0,25.0,Mail Check,Yes
5879,5880,41,5,No,33.5,40,Salary,69680.0,43.0,Information Technology,Male,Divorced,8.0,7.0,Mail Check,
5880,5881,47,10,No,37.37,40,Salary,77729.6,57.73669908466819,Healthcare,Male,Married,4.0,8.0,Mail Check,Yes
5881,5882,41,8,No,56.48,40,Salary,117478.4,57.73669908466819,Manufacturing,Male,Divorced,7.0,24.0,Mail Check,Yes
5882,5883,61,13,No,41.1,40,Salary,85488.0,47.0,Sales,Female,Single,9.0,5.0,Mail Check,Yes
5883,5884,33,3,No,28.03,40,Salary,58302.4,35.0,Sales,Female,Single,4.0,25.0,Mail Check,Yes
5884,5885,46,10,No,92.86,40,Salary,333148.8,64.0,Marketing,Female,Single,7.0,19.0,Mail Check,
5885,5886,46,19,Yes,83.88,40,Salary,174470.4,65.0,Sales,Male,Divorced,3.0,22.0,Mail Check,Yes
5886,5887,40,8,No,64.41,40,Salary,133972.8,31.0,Marketing,Female,Divorced,7.0,11.0,Mail Check,Yes
5887,5888,59,10,Yes,36.99,40,Salary,76939.2,92.0,Marketing,Male,Divorced,7.0,14.0,Mail Check,Yes
5888,5889,48,20,Yes,95.76,40,Salary,339280.8,95.0,Information Technology,Female,Divorced,5.0,14.9435790506562,Mail Check,Yes
5889,5890,61,20,No,76.54,40,Salary,159203.2,53.0,Healthcare,Male,Married,6.0,17.0,Mail Check,Yes
5890,5891,37,4,Yes,89.8,40,Salary,286784.0,57.73669908466819,Manufacturing,Male,Divorced,5.0,19.0,Direct Deposit,Yes
5891,5892,42,4,Yes,59.56,40,Salary,123884.8,76.0,Research,Male,Married,1.0,19.0,Mail Check,Yes
5892,5893,57,16,Yes,58.73,40,Salary,122158.4,53.0,Sales,Male,Married,1.0,23.0,Direct Deposit,Yes
5893,5894,35,1,Yes,30.21,40,Salary,62836.8,41.0,Marketing,Male,Divorced,2.0,21.0,Mail Check,
5894,5895,50,7,Yes,87.52,40,Salary,282041.6,35.0,Healthcare,Male,Single,8.0,20.0,Mail Check,
5895,5896,30,4,Yes,28.83,40,Salary,59966.4,84.0,Laboratory,Female,Single,2.0,15.0,Direct Deposit,Yes
5896,5897,52,8,Yes,67.06,40,Salary,139484.8,59.0,Sales,Female,Married,9.0,11.0,Mail Check,Yes
5897,5898,59,19,No,70.72,40,Salary,147097.6,35.0,Human Resources,Female,Single,2.0,16.0,Mail Check,
5898,5899,30,7,No,27.56,40,Salary,57324.8,45.0,Healthcare,Female,Divorced,3.0,8.0,Mail Check,
5899,5900,52,15,Yes,38.3,40,Salary,79664.0,57.73669908466819,Laboratory,Male,Divorced,9.0,14.9435790506562,Mail Check,Yes
5900,5901,37,7,No,72.52,40,Salary,150841.6,78.0,Healthcare,Male,Divorced,5.0,19.0,Direct Deposit,Yes
5901,5902,50,20,Yes,89.52,40,Salary,286201.6,61.0,Marketing,Male,Divorced,4.0,19.0,Mail Check,Yes
5902,5903,58,17,No,73.94,40,Salary,153795.2,96.0,Manufacturing,Female,Married,5.0,8.0,Mail Check,Yes
5903,5904,36,9,No,28.28,40,Salary,58822.4,57.73669908466819,Manufacturing,Female,Single,4.0,8.0,Direct Deposit,Yes
5904,5905,56,10,Yes,37.47,40,Salary,77937.6,57.73669908466819,Research,Male,Divorced,5.0,6.0,Direct Deposit,Yes
5905,5906,33,4,Yes,24.07,40,Salary,50065.6,26.0,Marketing,Female,Single,3.0,23.0,Mail Check,Yes
5906,5907,54,19,No,90.81,40,Salary,288884.8,57.7366990846682,Manufacturing,Female,Single,4.219985164776942,14.9435790506562,Mail Check,
5907,5908,60,10,Yes,73.37,40,Salary,152609.6,88.0,Marketing,Female,Married,6.0,12.0,Mail Check,Yes
5908,5909,38,1,Yes,84.57,40,Salary,175905.6,97.0,Manufacturing,Female,Married,5.0,15.0,Mail Check,Yes
5909,5910,22,1,Yes,17.6,40,Salary,36608.0,64.0,Laboratory,Male,Single,3.0,14.9435790506562,Mail Check,Yes
5910,5911,41,2,No,94.58,40,Salary,336726.4,55.0,Laboratory,Prefer Not to Answer,Single,2.0,14.9435790506562,Mail Check,
5911,5912,40,7,No,30.1,40,Salary,62608.0,57.73669908466819,Human Resources,Female,Divorced,4.219985164776942,5.0,Mail Check,Yes
5912,5913,36,1,Yes,27.58,40,Salary,57366.4,45.0,Human Resources,Male,Single,6.0,9.0,Mail Check,Yes
5913,5914,31,8,No,28.26,40,Salary,37980.8,59.0,Human Resources,Female,Single,2.0,22.0,Mail Check,Yes
5914,5915,33,7,Yes,26.41,40,Salary,54932.8,57.7366990846682,Manufacturing,Male,Single,1.0,15.0,Mail Check,Yes
5915,5916,30,7,Yes,30.39,40,Salary,63211.2,58.0,Sales,Male,Divorced,3.0,19.0,Mail Check,
5916,5917,53,7,Yes,84.99,40,Salary,176779.2,65.0,Sales,Male,Single,3.0,11.0,Mail Check,
5917,5918,45,5,No,91.16,40,Salary,289612.8,31.0,Research,Female,Single,7.0,8.0,Mail Check,
5918,5919,42,7,No,91.46,40,Salary,330236.8,57.73669908466819,Marketing,Female,Single,9.0,14.9435790506562,Direct Deposit,
5919,5920,37,6,Yes,74.46,40,Salary,154876.8,40.0,Laboratory,Female,Divorced,2.0,15.0,Mail Check,Yes
5920,5921,35,8,No,30.63,40,Salary,63710.4,57.7366990846682,Research,Female,Single,3.0,17.0,Direct Deposit,Yes
5921,5922,39,10,No,80.32,40,Salary,167065.6,55.0,Research,Female,Divorced,6.0,14.0,Mail Check,Yes
5922,5923,21,1,Yes,20.91,40,Salary,43492.8,46.0,Marketing,Female,Single,1.0,14.9435790506562,Mail Check,Yes
5923,5924,48,18,No,85.5,40,Salary,177840.0,57.73669908466819,Sales,Male,Single,6.0,16.0,Mail Check,
5924,5925,46,6,No,97.45,40,Salary,202696.0,63.0,Information Technology,Male,Single,2.0,23.0,Mail Check,No
5925,5926,55,17,Yes,89.15,40,Salary,285432.0,57.73669908466819,Healthcare,Male,Married,4.0,14.9435790506562,Mail Check,Yes
5926,5927,61,19,No,93.15,40,Salary,333752.0,57.73669908466819,Research,Female,Single,1.0,10.0,Direct Deposit,
5927,5928,59,9,No,52.53,40,Salary,109262.4,87.0,Marketing,Female,Single,5.0,25.0,Mail Check,
5928,5929,46,14,Yes,64.94,40,Salary,135075.2,65.0,Laboratory,Female,Single,2.0,18.0,Mail Check,
5929,5930,38,2,No,77.14,40,Salary,160451.2,47.0,Sales,Female,Married,3.0,22.0,Direct Deposit,Yes
5930,5931,36,2,No,68.48,40,Salary,142438.4,91.0,Laboratory,Female,Divorced,6.0,14.9435790506562,Mail Check,Yes
5931,5932,54,5,No,53.23,40,Salary,110728.4,57.73669908466819,Research,Male,Married,3.0,9.0,Mail Check,Yes
5932,5933,56,14,Yes,85.49,40,Salary,177833.2,57.7366990846682,Manufacturing,Female,Married,1.0,25.0,Mail Check,Yes
5933,5934,32,8,No,28.42,40,Salary,38313.6,27.0,Laboratory,Male,Married,1.0,10.0,Mail Check,
5934,5935,42,1,No,75.28,40,Salary,156374.4,79.0,Marketing,Female,Married,4.0,16.0,Mail Check,Yes
5935,5936,36,2,Yes,59.57,40,Salary,123905.6,57.73669908466819,Manufacturing,Male,Divorced,1.0,7.0,Mail Check,Yes
5936,5937,38,1,Yes,65.6,40,Salary,136448.0,97.0,Research,Female,Divorced,3.0,14.9435790506562,Mail Check,Yes
5937,5938,48,9,No,42.98,40,Salary,89398.4,57.73669908466819,Sales,Male,Single,7.0,11.0,Mail Check,Yes
5938,5939,49,18,Yes,60.78,40,Salary,126422.4,79.0,Manufacturing,Male,Single,1.0,23.0,Mail Check,
5939,5940,25,3,Yes,22.33,40,Salary,46446.4,49.0,Marketing,Female,Married,3.0,22.0,Direct Deposit,
5940,5941,49,15,No,93.98,40,Salary,335478.4,82.0,Laboratory,Female,Married,1.0,22.0,Mail Check,Yes
5941,5942,59,11,No,35.57,40,Salary,73985.6,42.0,Sales,Female,Single,4.0,14.0,Direct Deposit,Yes
5942,5943,53,15,No,34.8,40,Salary,72384.0,95.0,Human Resources,Male,Single,9.0,14.9435790506562,Mail Check,Yes
5943,5944,36,3,Yes,77.72,40,Salary,161657.6,93.0,Healthcare,Male,Divorced,2.0,16.0,Mail Check,Yes
5944,5945,41,8,Yes,53.11,40,Salary,110468.8,57.73669908466819,Research,Female,Single,2.0,10.0,Mail Check,
5945,5946,39,6,Yes,64.95,40,Salary,135096.0,52.0,Research,Male,Married,2.0,22.0,Mail Check,Yes
5946,5947,33,9,No,26.66,40,Salary,55452.8,57.73669908466819,Sales,Female,Married,2.0,14.0,Mail Check,Yes
5947,5948,44,15,No,92.6,40,Salary,332608.0,88.0,Sales,Female,Single,1.0,14.9435790506562,Mail Check,
5948,5949,48,10,No,48.04,40,Salary,99923.2,66.0,Manufacturing,Male,Married,8.0,14.9435790506562,Mail Check,Yes
5949,5950,22,1,Yes,17.34,40,Salary,36067.2,44.0,Manufacturing,Male,Married,3.0,14.9435790506562,Direct Deposit,Yes
5950,5951,45,17,Yes,59.96,40,Salary,124716.8,58.0,Healthcare,Female,Divorced,7.0,18.0,Direct Deposit,Yes
5951,5952,40,3,Yes,79.04,40,Salary,164403.2,73.0,Marketing,Female,Single,9.0,5.0,Mail Check,
5952,5953,47,9,Yes,34.36,40,Salary,71468.8,57.7366990846682,Human Resources,Female,Married,2.0,15.0,Direct Deposit,Yes
5953,5954,22,1,Yes,22.12,40,Salary,46009.6,99.0,Healthcare,Male,Single,2.0,21.0,Direct Deposit,Yes
5954,5955,57,12,Yes,63.89,40,Salary,132891.2,55.0,Manufacturing,Male,Divorced,6.0,25.0,Direct Deposit,Yes
5955,5956,53,7,Yes,79.72,40,Salary,165817.6,43.0,Sales,Female,Single,7.0,7.0,Mail Check,
5956,5957,55,11,Yes,75.56,40,Salary,157164.8,34.0,Sales,Female,Single,1.0,25.0,Mail Check,
5957,5958,56,16,Yes,80.81,40,Salary,168084.8,71.0,Manufacturing,Female,Married,7.0,11.0,Mail Check,Yes
5958,5959,48,13,Yes,34.28,40,Salary,71302.4,81.0,Manufacturing,Female,Married,1.0,9.0,Mail Check,Yes
5959,5960,37,4,Yes,30.37,40,Salary,63169.6,74.0,Manufacturing,Male,Single,2.0,9.0,Direct Deposit,Yes
5960,5961,55,10,No,32.98,40,Salary,68598.4,44.0,Research,Male,Single,3.0,14.9435790506562,Mail Check,Yes
5961,5962,55,10,No,87.57,40,Salary,282145.6,31.0,Laboratory,Male,Married,9.0,15.0,Mail Check,Yes
5962,5963,47,11,Yes,42.79,40,Salary,89003.2,22.0,Research,Female,Married,4.0,7.0,Mail Check,Yes
5963,5964,56,8,No,40.24,40,Salary,83699.2,57.7366990846682,Research,Male,Married,1.0,22.0,Mail Check,Yes
5964,5965,42,7,No,76.68,40,Salary,159494.4,42.0,Information Technology,Female,Divorced,7.0,5.0,Direct Deposit,Yes
5965,5966,24,1,Yes,20.39,40,Salary,42411.2,57.73669908466819,Human Resources,Male,Married,2.0,25.0,Mail Check,
5966,5967,54,10,No,76.68,40,Salary,159494.4,57.73669908466819,Research,Female,Married,9.0,19.0,Direct Deposit,Yes
5967,5968,37,2,No,52.97,40,Salary,110177.6,52.0,Marketing,Female,Single,6.0,7.0,Mail Check,
5968,5969,21,1,Yes,20.29,40,Salary,42203.2,70.0,Sales,Male,Single,3.0,23.0,Mail Check,
5969,5970,32,9,Yes,23.47,40,Salary,48817.6,57.73669908466819,Sales,Male,Divorced,1.0,14.9435790506562,Mail Check,
5970,5971,39,2,Yes,28.23,40,Salary,58728.4,44.0,Laboratory,Male,Divorced,8.0,8.0,Mail Check,Yes
5971,5972,61,19,Yes,34.39,40,Salary,71531.2,64.0,Human Resources,Male,Single,8.0,21.0,Mail Check,Yes
5972,5973,22,1,Yes,22.46,40,Salary,46716.8,34.0,Sales,Male,Married,1.0,10.0,Mail Check,Yes
5973,5974,52,8,Yes,82.09,40,Salary,170747.2,30.0,Laboratory,Female,Divorced,1.0,8.0,Direct Deposit,Yes
5974,5975,33,10,Yes,29.68,40,Salary,61734.4,57.73669908466819,Human Resources,Female,Divorced,1.0,17.0,Mail Check,Yes
5975,5976,61,12,No,96.11,40,Salary,339908.8,31.0,Laboratory,Female,Single,1.0,18.0,Mail Check,
5976,5977,36,10,Yes,31.05,40,Salary,64584.0,61.0,Research,Female,Divorced,2.0,16.0,Mail Check,
5977,5978,37,7,Yes,34.93,40,Salary,72654.4,57.73669908466819,Information Technology,Female,Divorced,5.0,13.0,Mail Check,Yes
5978,5979,61,20,Yes,44.55,40,Salary,92664.0,52.0,Research,Female,Single,2.0,19.0,Mail Check,
5979,5980,40,5,No,62.95,40,Salary,130936.0,30.0,Marketing,Male,Married,1.0,14.0,Mail Check,Yes
5980,5981,61,9,Yes,95.72,40,Salary,339097.6,66.0,Research,Female,Married,6.0,8.0,Direct Deposit,Yes
5981,5982,43,7,No,55.78,40,Salary,116022.4,36.0,Sales,Male,Divorced,5.0,17.0,Mail Check,Yes
5982,5983,48,10,No,85.49,40,Salary,177833.2,25.0,Laboratory,Male,Divorced,1.0,11.0,Mail Check,Yes
5983,5984,59,5,Yes,90.97,40,Salary,289217.6,57.7366990846682,Marketing,Female,Divorced,4.219985164776942,9.0,Mail Check,Yes
5984,5985,37,10,No,28.45,40,Salary,59176.0,57.73669908466819,Marketing,Female,Divorced,5.0,14.9435790506562,Direct Deposit,Yes
5985,5986,39,5,No,30.96,40,Salary,64396.8,20.0,Sales,Male,Divorced,9.0,18.0,Mail Check,
5986,5987,47,10,No,35.84,40,Salary,74547.2,61.0,Research,Female,Married,1.0,16.0,Direct Deposit,Yes
5987,5988,27,1,Yes,20.62,40,Salary,42889.6,57.73669908466819,Information Technology,Male,Single,2.0,14.9435790506562,Mail Check,Yes
5988,5989,31,4,Yes,29.33,40,Salary,62392.0,57.7366990846682,Manufacturing,Male,Single,1.0,7.0,Direct Deposit,Yes
5989,5990,59,14,Yes,61.03,40,Salary,126942.4,74.0,Sales,Male,Married,3.0,23.0,Mail Check,Yes
5990,5991,39,8,Yes,40.79,40,Salary,84843.2,57.7366990846682,Research,Male,Married,1.0,20.0,Mail Check,Yes
5991,5992,38,2,No,30.42,40,Salary,63273.6,35.0,Research,Male,Married,5.0,8.0,Mail Check,Yes
5992,5993,35,4,No,29.98,40,Salary,62358.4,54.0,Healthcare,Male,Divorced,5.0,14.9435790506562,Mail Check,Yes
5993,5994,45,17,Yes,34.43,40,Salary,71614.4,89.0,Human Resources,Male,Single,1.0,5.0,Mail Check,Yes
5994,5995,50,16,No,65.6,40,Salary,136448.0,57.7366990846682,Marketing,Female,Divorced,7.0,7.0,Mail Check,Yes
5995,5996,39,3,No,31.84,40,Salary,66227.2,21.0,Research,Male,Single,6.0,10.0,Mail Check,Yes
5996,5997,48,15,No,76.45,40,Salary,159016.0,45.0,Marketing,Female,Single,2.0,18.0,Mail Check,
5997,5998,38,2,No,59.21,40,Salary,123156.8,57.73669908466819,Information Technology,Male,Divorced,2.0,14.9435790506562,Mail Check,Yes
5998,5999,32,5,No,29.53,40,Salary,61422.4,61.0,Research,Female,Single,1.0,25.0,Mail Check,Yes
5999,6000,46,19,Yes,40.31,40,Salary,83844.8,57.73669908466819,Information Technology,Female,Single,2.0,15.0,Mail Check,Yes
6000,6001,61,20,No,90.03,40,Salary,287262.4,27.0,Research,Female,Single,4.0,19.0,Mail Check,
6001,6002,42,7,No,61.69,40,Salary,128315.2,57.7366990846682,Sales,Male,Single,9.0,14.9435790506562,Mail Check,
6002,6003,43,11,No,75.83,40,Salary,157726.4,78.0,Information Technology,Prefer Not to Answer,Married,3.0,6.0,Mail Check,Yes
6003,6004,58,19,No,31.78,40,Salary,66102.4,93.0,Human Resources,Female,Divorced,2.0,5.0,Mail Check,
6004,6005,61,16,Yes,31.99,40,Salary,66539.2,35.0,Marketing,Female,Married,1.0,23.0,Mail Check,Yes
6005,6006,61,18,No,78.48,40,Salary,163238.4,23.0,Healthcare,Female,Single,7.0,13.0,Mail Check,
6006,6007,32,6,No,25.33,40,Salary,52395.2,34.0,Information Technology,Female,Single,1.0,10.0,Mail Check,Yes
6007,6008,41,10,Yes,79.58,40,Salary,165526.4,57.73669908466819,Sales,Female,Married,9.0,5.0,Mail Check,Yes
6008,6009,45,20,No,78.92,40,Salary,164153.6,78.0,Sales,Female,Married,4.0,22.0,Mail Check,Yes
6009,6010,61,20,No,82.16,40,Salary,170892.8,57.73669908466819,Human Resources,Female,Single,1.0,21.0,Mail Check,
6010,6011,53,6,Yes,85.83,40,Salary,178526.4,74.0,Marketing,Female,Divorced,8.0,21.0,Mail Check,Yes
6011,6012,49,13,No,97.76,40,Salary,203340.8,67.0,Information Technology,Female,Single,4.219985164776942,5.0,Mail Check,No
6012,6013,36,2,No,82.82,40,Salary,172265.6,97.0,Sales,Female,Divorced,6.0,25.0,Mail Check,Yes
6013,6014,57,10,Yes,55.17,40,Salary,114753.6,57.7366990846682,Research,Female,Divorced,6.0,19.0,Mail Check,Yes
6014,6015,40,5,No,29.22,40,Salary,60777.6,42.0,Healthcare,Male,Divorced,7.0,14.9435790506562,Mail Check,
6015,6016,61,16,No,58.77,40,Salary,122241.6,59.0,Manufacturing,Female,Divorced,2.0,14.9435790506562,Mail Check,Yes
6016,6017,50,12,No,50.84,40,Salary,105747.2,48.0,Sales,Male,Single,1.0,20.0,Mail Check,
6017,6018,56,5,No,97.96,40,Salary,203756.8,67.0,Research,Female,Divorced,1.0,20.0,Mail Check,Yes
6018,6019,53,6,No,58.66,40,Salary,122012.8,57.7366990846682,Manufacturing,Male,Divorced,4.0,20.0,Mail Check,Yes
6019,6020,49,7,No,62.67,40,Salary,130353.6,31.0,Research,Female,Single,7.0,16.0,Mail Check,
6020,6021,48,13,No,94.33,40,Salary,335915.2,27.0,Healthcare,Male,Single,1.0,12.0,Mail Check,
6021,6022,36,8,No,79.93,40,Salary,166254.4,57.0,Research,Female,Divorced,5.0,11.0,Mail Check,Yes
6022,6023,35,5,Yes,29.35,40,Salary,61048.0,44.0,Human Resources,Male,Divorced,3.0,15.0,Mail Check,Yes
6023,6024,47,5,No,34.63,40,Salary,72030.4,57.73669908466819,Manufacturing,Male,Married,4.0,23.0,Direct Deposit,Yes
6024,6025,33,10,Yes,29.1,40,Salary,56651.2,57.73669908466819,Sales,Male,Single,4.0,6.0,Mail Check,Yes
6025,6026,56,18,No,47.35,40,Salary,98488.0,33.0,Laboratory,Female,Single,6.0,22.0,Mail Check,
6026,6027,39,4,Yes,54.48,40,Salary,113328.4,20.0,Research,Male,Divorced,1.0,14.9435790506562,Mail Check,Yes
6027,6028,39,3,No,48.38,40,Salary,100630.4,25.0,Sales,Female,Divorced,4.219985164776942,14.9435790506562,Mail Check,Yes
6028,6029,45,14,Yes,33.76,40,Salary,41100.8,57.73669908466819,Human Resources,Male,Divorced,9.0,16.0,Direct Deposit,
6029,6030,51,15,No,89.51,40,Salary,286280.8,23.0,Laboratory,Male,Single,7.0,12.0,Mail Check,
6030,6031,49,20,No,39.45,40,Salary,82056.0,57.7366990846682,Research,Female,Married,6.0,7.0,Mail Check,Yes
6031,6032,31,7,No,25.0,40,Salary,52000.0,91.0,Marketing,Female,Single,3.0,6.0,Mail Check,Yes
6032,6033,57,13,Yes,67.98,40,Salary,141398.4,57.7366990846682,Manufacturing,Male,Married,7.0,20.0,Mail Check,Yes
6033,6034,49,9,No,33.98,40,Salary,41558.4,57.7366990846682,Manufacturing,Female,Divorced,5.0,15.0,Mail Check,
6034,6035,29,3,No,24.42,40,Salary,50793.6,57.73669908466819,Healthcare,Female,Married,2.0,7.0,Mail Check,Yes
6035,6036,30,3,Yes,24.72,40,Salary,51417.6,38.0,Research,Female,Divorced,1.0,14.9435790506562,Mail Check,Yes
6036,6037,57,8,No,31.31,40,Salary,65124.8,46.0,Laboratory,Male,Married,1.0,5.0,Direct Deposit,Yes
6037,6038,22,1,Yes,20.05,40,Salary,41704.0,78.0,Marketing,Female,Married,3.0,15.0,Mail Check,Yes
6038,6039,50,11,Yes,33.6,40,Salary,40768.0,85.0,Manufacturing,Female,Married,7.0,10.0,Mail Check,
6039,6040,39,10,Yes,54.68,40,Salary,113734.4,92.0,Manufacturing,Male,Married,3.0,14.9435790506562,Direct Deposit,Yes
6040,6041,45,15,No,62.09,40,Salary,129147.2,70.0,Sales,Male,Single,4.219985164776942,10.0,Mail Check,
6041,6042,45,13,Yes,75.16,40,Salary,156332.8,25.0,Healthcare,Female,Married,8.0,24.0,Direct Deposit,Yes
6042,6043,53,18,No,90.33,40,Salary,287595.2,57.7366990846682,Human Resources,Male,Single,3.0,23.0,Direct Deposit,
6043,6044,47,9,Yes,35.12,40,Salary,73049.6,78.0,Information Technology,Male,Single,9.0,19.0,Mail Check,Yes
6044,6045,34,2,Yes,23.41,40,Salary,48692.8,33.0,Sales,Male,Single,6.0,18.0,Mail Check,Yes
6045,6046,42,3,Yes,78.33,40,Salary,162926.4,91.0,Laboratory,Male,Married,9.0,14.9435790506562,Mail Check,Yes
6046,6047,34,4,No,28.02,40,Salary,37481.6,57.7366990846682,Human Resources,Male,Married,3.0,7.0,Direct Deposit,
6047,6048,39,6,No,67.7,40,Salary,140816.0,57.0,Research,Prefer Not to Answer,Single,6.0,14.9435790506562,Mail Check,
6048,6049,58,12,No,39.28,40,Salary,81494.4,62.0,Human Resources,Female,Single,8.0,14.9435790506562,Mail Check,Yes
6049,6050,25,3,No,21.01,40,Salary,43700.8,57.7366990846682,Marketing,Female,Single,3.0,14.9435790506562,Mail Check,
6050,6051,49,7,Yes,68.65,40,Salary,142792.0,57.7366990846682,Laboratory,Female,Single,2.0,14.9435790506562,Mail Check,
